Region,Year,StatisticalArea,Section,LocationCode,LocationName,SpawnNumber,StartDate,EndDate,Longitude,Latitude,Length,Width,Method,Surface,Macrocystis,Understory
HG,1981,02,023,1460,Dawson Cv,1,1981-06-20,1981-06-20,-131.909167,53.053056,274,14,Surface,116.00579120000002,NA,NA
HG,1981,02,023,1460,Dawson Cv,2,1981-06-20,1981-06-20,-131.909167,53.053056,137,9,Surface,39.1048827,NA,NA
HG,1981,02,023,1644,Duval Rk,1,1981-04-01,1981-04-01,-131.889444,53.056389,110,27,Surface,61.745255,NA,NA
HG,1981,02,023,1644,Duval Rk,2,1981-04-01,1981-04-01,-131.889444,53.056389,1097,14,Surface,161.8024538,NA,NA
HG,1981,02,024,133,Atli Inlt,1,1981-04-14,1981-04-20,-131.602222,52.708889,229,18,Surface,77.0719808865,NA,NA
HG,1981,02,024,133,Atli Inlt,2,1981-04-14,1981-04-20,-131.602222,52.708889,18,9,Surface,5.91194754,NA,NA
HG,1981,02,024,133,Atli Inlt,3,1981-04-14,1981-04-20,-131.602222,52.708889,229,55,Surface,83.88783944700003,NA,NA
HG,1981,02,024,133,Atli Inlt,4,1981-04-14,1981-04-20,-131.602222,52.708889,274,9,Surface,76.648074726,NA,NA
HG,1981,02,024,133,Atli Inlt,5,1981-04-14,1981-04-20,-131.602222,52.708889,183,18,Surface,60.10479999000001,NA,NA
HG,1981,02,024,133,Atli Inlt,6,1981-04-14,1981-04-20,-131.602222,52.708889,137,14,Surface,31.651585116,NA,NA
HG,1981,02,024,133,Atli Inlt,7,1981-04-14,1981-04-20,-131.602222,52.708889,137,32,Surface,50.186174691000005,NA,NA
HG,1981,02,024,133,Atli Inlt,8,1981-04-14,1981-04-20,-131.602222,52.708889,27,27,Surface,4.995950845499999,NA,NA
HG,1981,02,024,133,Atli Inlt,9,1981-04-14,1981-04-20,-131.602222,52.708889,366,5,Surface,78.616357506,NA,NA
HG,1981,02,024,133,Atli Inlt,10,1981-04-14,1981-04-20,-131.602222,52.708889,366,18,Surface,116.24833879200001,NA,NA
HG,1981,02,024,133,Atli Inlt,11,1981-04-14,1981-04-20,-131.602222,52.708889,320,9,Surface,53.15032319999999,NA,NA
HG,1981,02,024,133,Atli Inlt,12,1981-04-14,1981-04-20,-131.602222,52.708889,320,27,Surface,69.60146255999999,NA,NA
HG,1981,02,024,133,Atli Inlt,13,1981-04-14,1981-04-20,-131.602222,52.708889,274,9,Surface,66.268704564,NA,NA
HG,1981,02,024,133,Atli Inlt,14,1981-04-14,1981-04-20,-131.602222,52.708889,183,41,Surface,47.23070112899999,NA,NA
HG,1981,02,024,133,Atli Inlt,15,1981-04-14,1981-04-20,-131.602222,52.708889,1069,27,Surface,206.48008129499996,NA,NA
HG,1981,02,024,147,Sewell Inlt,1,1981-04-16,1981-04-17,-131.989722,52.875556,686,37,Surface,69.28656252,NA,NA
HG,1981,02,024,147,Sewell Inlt,2,1981-04-16,1981-04-17,-131.989722,52.875556,548,27,Surface,124.62565726479998,NA,NA
HG,1981,02,024,147,Sewell Inlt,3,1981-04-16,1981-04-17,-131.989722,52.875556,183,9,Surface,27.41540568,NA,NA
HG,1981,02,024,147,Sewell Inlt,4,1981-04-16,1981-04-17,-131.989722,52.875556,411,37,Surface,57.560111051999996,NA,NA
HG,1981,02,024,147,Sewell Inlt,5,1981-04-16,1981-04-17,-131.989722,52.875556,2194,46,Surface,328.68524623999997,NA,NA
HG,1981,02,024,147,Sewell Inlt,6,1981-04-16,1981-04-17,-131.989722,52.875556,366,9,Surface,54.83081136,NA,NA
HG,1981,02,024,147,Sewell Inlt,7,1981-04-16,1981-04-17,-131.989722,52.875556,343,27,Surface,40.921485517499995,NA,NA
HG,1981,02,024,147,Sewell Inlt,8,1981-04-16,1981-04-18,-131.989722,52.875556,320,23,Surface,62.621597312,NA,NA
HG,1981,02,024,147,Sewell Inlt,9,1981-04-16,1981-04-18,-131.989722,52.875556,160,46,Surface,20.064942399999996,NA,NA
HG,1981,02,024,147,Sewell Inlt,10,1981-04-16,1981-04-17,-131.989722,52.875556,366,23,Surface,48.220942201199996,NA,NA
HG,1981,02,024,147,Sewell Inlt,11,1981-04-16,1981-04-17,-131.989722,52.875556,731,14,Surface,73.83159941999999,NA,NA
HG,1981,02,024,147,Sewell Inlt,12,1981-04-16,1981-04-18,-131.989722,52.875556,183,37,Surface,33.4893395016,NA,NA
HG,1981,02,024,147,Sewell Inlt,13,1981-04-16,1981-04-17,-131.989722,52.875556,914,9,Surface,87.85350268399999,NA,NA
HG,1981,02,024,147,Sewell Inlt,14,1981-04-16,1981-04-17,-131.989722,52.875556,366,23,Surface,36.96630012,NA,NA
HG,1981,02,024,1740,Traynor Cr,1,1981-04-07,1981-04-18,-131.847222,52.900556,128,32,Surface,13.50604032,NA,NA
HG,1981,02,024,1740,Traynor Cr,2,1981-04-07,1981-04-18,-131.847222,52.900556,160,9,Surface,32.6715696,NA,NA
HG,1981,02,024,1740,Traynor Cr,3,1981-04-07,1981-04-18,-131.847222,52.900556,128,14,Surface,26.13725568,NA,NA
HG,1981,02,024,1740,Traynor Cr,4,1981-04-07,1981-04-18,-131.847222,52.900556,128,32,Surface,19.821647999999996,NA,NA
HG,1981,02,024,1740,Traynor Cr,5,1981-04-07,1981-04-18,-131.847222,52.900556,229,5,Surface,12.864133394999998,NA,NA
HG,1981,02,024,1740,Traynor Cr,6,1981-04-07,1981-04-18,-131.847222,52.900556,229,37,Surface,45.06633146025,NA,NA
HG,1981,02,024,1740,Traynor Cr,7,1981-04-07,1981-04-18,-131.847222,52.900556,46,14,Surface,4.85373324,NA,NA
HG,1981,02,024,1740,Traynor Cr,8,1981-04-07,1981-04-18,-131.847222,52.900556,640,18,Surface,148.05419951999997,NA,NA
HG,1981,02,024,1740,Traynor Cr,9,1981-04-07,1981-04-18,-131.847222,52.900556,128,46,Surface,19.505867616,NA,NA
HG,1981,02,024,1740,Traynor Cr,10,1981-04-07,1981-04-18,-131.847222,52.900556,229,9,Surface,18.513641827500003,NA,NA
HG,1981,02,024,1740,Traynor Cr,11,1981-04-07,1981-04-18,-131.847222,52.900556,128,27,Surface,8.76933456,NA,NA
HG,1981,02,025,164,Jedway,1,1981-03-21,1981-03-21,-131.217991,52.299672,91,9,Surface,62.2366836,NA,NA
HG,1981,02,025,164,Jedway,2,1981-04-07,1981-04-07,-131.217991,52.299672,27,9,Surface,6.4330686,NA,NA
HG,1981,02,025,164,Jedway,3,1981-03-21,1981-03-21,-131.217991,52.299672,128,12,Surface,87.54170879999998,NA,NA
HG,1981,02,025,167,Huston Inlt,1,1981-03-01,1981-03-03,-131.265556,52.276111,46,46,Surface,7.676062319999999,NA,NA
HG,1981,02,025,167,Huston Inlt,2,1981-03-01,1981-03-03,-131.265556,52.276111,366,6,Surface,90.59003616,NA,NA
HG,1981,02,025,167,Huston Inlt,3,1981-03-01,1981-03-03,-131.265556,52.276111,229,14,Surface,19.746230320000002,NA,NA
HG,1981,02,025,167,Huston Inlt,4,1981-03-01,1981-03-03,-131.265556,52.276111,210,4,Surface,18.1078968,NA,NA
HG,1981,02,025,167,Huston Inlt,5,1981-03-01,1981-03-03,-131.265556,52.276111,366,2,Surface,40.41406111199999,NA,NA
HG,1981,02,025,167,Huston Inlt,6,1981-03-01,1981-03-03,-131.265556,52.276111,91,7,Surface,15.185253719999995,NA,NA
HG,1981,02,025,167,Huston Inlt,7,1981-03-01,1981-03-03,-131.265556,52.276111,137,9,Surface,11.81324696,NA,NA
HG,1981,02,025,167,Huston Inlt,8,1981-03-01,1981-03-03,-131.265556,52.276111,393,7,Surface,18.04131738,NA,NA
HG,1981,02,025,167,Huston Inlt,9,1981-03-01,1981-03-03,-131.265556,52.276111,320,4,Surface,35.33469824,NA,NA
HG,1981,02,025,167,Huston Inlt,10,1981-03-01,1981-03-03,-131.265556,52.276111,46,23,Surface,3.96649168,NA,NA
HG,1981,02,025,167,Huston Inlt,11,1981-03-01,1981-03-03,-131.265556,52.276111,37,23,Surface,3.19043896,NA,NA
HG,1981,02,025,167,Huston Inlt,12,1981-03-01,1981-03-03,-131.265556,52.276111,73,27,Surface,3.645532545999999,NA,NA
HG,1981,02,025,167,Huston Inlt,13,1981-03-01,1981-03-03,-131.265556,52.276111,274,5,Surface,16.997652472,NA,NA
HG,1981,02,025,167,Huston Inlt,14,1981-03-01,1981-03-03,-131.265556,52.276111,487,14,Surface,61.62960649999999,NA,NA
HG,1981,02,025,167,Huston Inlt,15,1981-03-01,1981-03-03,-131.265556,52.276111,393,9,Surface,18.04131738,NA,NA
HG,1981,02,025,167,Huston Inlt,16,1981-03-01,1981-03-03,-131.265556,52.276111,183,4,Surface,8.40091878,NA,NA
HG,1981,02,025,167,Huston Inlt,17,1981-03-01,1981-03-03,-131.265556,52.276111,210,18,Surface,18.1078968,NA,NA
HG,1981,02,025,167,Huston Inlt,18,1981-03-01,1981-03-03,-131.265556,52.276111,320,3,Surface,53.39869439999999,NA,NA
HG,1981,02,025,170,Bag Hrbr,1,1981-03-20,1981-03-20,-131.361667,52.347222,274,18,Surface,17.04707577,NA,NA
HG,1981,02,025,170,Bag Hrbr,2,1981-03-20,1981-03-20,-131.361667,52.347222,457,18,Surface,53.40581517999999,NA,NA
HG,1981,02,025,170,Bag Hrbr,3,1981-03-20,1981-03-20,-131.361667,52.347222,1462,91,Surface,27.04509525209865,NA,NA
HG,1981,02,025,170,Bag Hrbr,4,1981-03-20,1981-03-20,-131.361667,52.347222,457,18,Surface,53.40581517999999,NA,NA
HG,1981,02,025,1410,Smithe Pt,1,1981-03-22,1981-03-22,-131.316944,52.325278,1079,37,Surface,232.60025293132225,NA,NA
HG,1981,02,025,1410,Smithe Pt,2,1981-03-22,1981-03-22,-131.316944,52.325278,899,37,Surface,375.9486166145,NA,NA
HG,1981,02,025,1410,Smithe Pt,3,1981-03-21,1981-03-21,-131.316944,52.325278,899,9,Surface,183.64790515529714,NA,NA
HG,1981,02,025,1538,Swan Bay,1,1981-03-26,1981-03-29,-131.303006,52.345735,91,46,Surface,19.616888200000002,NA,NA
HG,1981,02,025,1538,Swan Bay,2,1981-03-26,1981-03-29,-131.303006,52.345735,1005,27,Surface,478.02157579499993,NA,NA
HG,1981,02,025,1538,Swan Bay,3,1981-03-26,1981-03-29,-131.303006,52.345735,640,46,Surface,184.41520385922672,NA,NA
HG,1981,02,025,1538,Swan Bay,4,1981-03-24,1981-03-24,-131.303006,52.345735,411,18,Surface,167.31684439499998,NA,NA
HG,1981,02,025,1538,Swan Bay,5,1981-03-26,1981-03-29,-131.303006,52.345735,274,27,Surface,59.06623479999999,NA,NA
HG,1981,02,025,1538,Swan Bay,6,1981-03-23,1981-03-23,-131.303006,52.345735,899,55,Surface,438.47806671500007,NA,NA
HG,1981,02,025,1538,Swan Bay,7,1981-03-26,1981-03-29,-131.303006,52.345735,914,46,Surface,528.71516372,NA,NA
HG,1981,02,025,1538,Swan Bay,8,1981-03-26,1981-03-29,-131.303006,52.345735,91,46,Surface,19.616888200000002,NA,NA
HG,1981,02,025,1538,Swan Bay,9,1981-03-26,1981-03-29,-131.303006,52.345735,160,27,Surface,54.65194199999999,NA,NA
HG,1981,02,025,1606,Poole Inlt,1,1981-03-21,1981-03-21,-131.303779,52.362658,46,137,Surface,16.101306606999998,NA,NA
HG,1981,02,025,1606,Poole Inlt,2,1981-03-21,1981-03-21,-131.303779,52.362658,183,27,Surface,53.19376937068483,NA,NA
HG,1981,02,025,1606,Poole Inlt,3,1981-03-21,1981-03-21,-131.303779,52.362658,229,9,Surface,56.81735259,NA,NA
HG,1981,02,025,1606,Poole Inlt,4,1981-03-21,1981-03-21,-131.303779,52.362658,457,27,Surface,51.193419719097804,NA,NA
HG,1981,02,025,1606,Poole Inlt,5,1981-03-21,1981-03-21,-131.303779,52.362658,229,91,Surface,66.56488079719576,NA,NA
HG,1981,02,025,1606,Poole Inlt,6,1981-03-21,1981-03-21,-131.303779,52.362658,183,91,Surface,23.46197982,NA,NA
HG,1981,02,025,1606,Poole Inlt,7,1981-03-21,1981-03-21,-131.303779,52.362658,526,3,Surface,98.97169975,NA,NA
HG,1981,02,025,1606,Poole Inlt,8,1981-03-21,1981-03-21,-131.303779,52.362658,274,27,Surface,90.97976254599999,NA,NA
HG,1981,02,025,1606,Poole Inlt,9,1981-03-21,1981-03-21,-131.303779,52.362658,823,9,Surface,204.19511433,NA,NA
HG,1981,02,025,1606,Poole Inlt,10,1981-03-21,1981-03-21,-131.303779,52.362658,548,5,Surface,70.25773192,NA,NA
HG,1981,02,025,1606,Poole Inlt,11,1981-03-21,1981-03-21,-131.303779,52.362658,91,9,Surface,11.66688614,NA,NA
HG,1981,02,025,1606,Poole Inlt,12,1981-03-21,1981-03-21,-131.303779,52.362658,229,9,Surface,29.35952666,NA,NA
HG,1981,02,025,1606,Poole Inlt,13,1981-03-21,1981-03-21,-131.303779,52.362658,91,119,Surface,29.124787692,NA,NA
HG,1981,02,025,1606,Poole Inlt,14,1981-03-21,1981-03-21,-131.303779,52.362658,91,46,Surface,21.486955762999997,NA,NA
HG,1981,02,025,1606,Poole Inlt,15,1981-03-21,1981-03-21,-131.303779,52.362658,91,18,Surface,11.66688614,NA,NA
HG,1981,02,025,1606,Poole Inlt,16,1981-03-21,1981-03-21,-131.303779,52.362658,137,46,Surface,25.777800124999995,NA,NA
HG,1981,02,025,1606,Poole Inlt,17,1981-03-21,1981-03-21,-131.303779,52.362658,457,46,Surface,85.988720125,NA,NA
HG,1981,02,025,1606,Poole Inlt,18,1981-03-21,1981-03-21,-131.303779,52.362658,91,46,Surface,33.48926307999999,NA,NA
HG,1981,02,025,1606,Poole Inlt,19,1981-03-21,1981-03-21,-131.303779,52.362658,11,3,Surface,2.7292178099999993,NA,NA
HG,1981,02,025,1606,Poole Inlt,20,1981-03-21,1981-03-21,-131.303779,52.362658,526,9,Surface,46.93971917549011,NA,NA
HG,1981,02,025,1606,Poole Inlt,21,1981-03-21,1981-03-21,-131.303779,52.362658,274,27,Surface,95.907782833,NA,NA
HG,1981,02,025,1606,Poole Inlt,22,1981-03-21,1981-03-21,-131.303779,52.362658,754,18,Surface,141.87198024999998,NA,NA
HG,1981,02,025,1606,Poole Inlt,23,1981-03-21,1981-03-21,-131.303779,52.362658,183,5,Surface,48.6956019465,NA,NA
HG,1981,02,025,1606,Poole Inlt,24,1981-03-21,1981-03-21,-131.303779,52.362658,69,3,Surface,15.051309307499997,NA,NA
HG,1981,02,025,1606,Poole Inlt,25,1981-03-21,1981-03-21,-131.303779,52.362658,183,27,Surface,45.40425993,NA,NA
HG,1981,02,025,1606,Poole Inlt,26,1981-03-21,1981-03-21,-131.303779,52.362658,137,5,Surface,32.348493841,NA,NA
HG,1981,02,025,1606,Poole Inlt,27,1981-03-21,1981-03-21,-131.303779,52.362658,411,183,Surface,119.46797383252165,NA,NA
HG,1981,02,025,1642,Swan Is,1,1981-03-26,1981-03-26,-131.302,52.3342,548,46,Surface,294.90157487999994,NA,NA
HG,1981,02,025,1642,Swan Is,2,1981-03-26,1981-03-26,-131.302,52.3342,640,9,Surface,344.4105983999999,NA,NA
HG,1981,02,025,1642,Swan Is,3,1981-03-26,1981-03-26,-131.302,52.3342,823,183,Surface,442.89050388,NA,NA
HG,1981,02,025,1648,Francis Bay,1,1981-03-21,1981-03-21,-131.274493,52.369573,1005,28,Surface,228.8658069555,NA,NA
HG,1981,02,025,1648,Francis Bay,2,1981-03-21,1981-03-21,-131.274493,52.369573,640,25,Surface,105.07423423999998,NA,NA
HG,1981,02,025,1648,Francis Bay,3,1981-03-21,1981-03-21,-131.274493,52.369573,457,7,Surface,106.53712496924729,NA,NA
HG,1981,02,025,1648,Francis Bay,4,1981-03-21,1981-03-21,-131.274493,52.369573,731,37,Surface,150.25345687914998,NA,NA
HG,1982,00,006,76,Louscoone Inlt,1,1982-03-06,1982-03-06,-131.229444,52.170833,691,5,Surface,84.975050584,NA,NA
HG,1982,00,006,76,Louscoone Inlt,2,1982-03-06,1982-03-06,-131.229444,52.170833,395,10,Surface,43.37752066,NA,NA
HG,1982,00,006,76,Louscoone Inlt,3,1982-03-06,1982-03-06,-131.229444,52.170833,395,29,Surface,51.17334888999998,NA,NA
HG,1982,00,006,76,Louscoone Inlt,4,1982-03-06,1982-03-06,-131.229444,52.170833,395,10,Surface,38.8299541925,NA,NA
HG,1982,00,006,76,Louscoone Inlt,5,1982-03-06,1982-03-06,-131.229444,52.170833,395,10,Surface,27.7858642,NA,NA
HG,1982,00,006,76,Louscoone Inlt,6,1982-03-07,1982-03-07,-131.229444,52.170833,494,10,Surface,44.499635596,NA,NA
HG,1982,00,006,76,Louscoone Inlt,7,1982-04-01,1982-04-01,-131.229444,52.170833,548,183,Surface,146.7032716,NA,NA
HG,1982,00,006,77,Flamingo Inlt,1,1982-03-15,1982-03-16,-131.357689,52.214612,1777,10,Surface,106.000392086,NA,NA
HG,1982,00,006,77,Flamingo Inlt,2,1982-03-15,1982-03-16,-131.357689,52.214612,494,296,Surface,17.30681082,NA,NA
HG,1982,00,006,77,Flamingo Inlt,3,1982-03-15,1982-03-16,-131.357689,52.214612,296,10,Surface,10.370072879999999,NA,NA
HG,1982,00,006,77,Flamingo Inlt,4,1982-03-24,1982-03-24,-131.357689,52.214612,20,5,Surface,1.3161128,NA,NA
HG,1982,00,006,77,Flamingo Inlt,5,1982-03-15,1982-03-16,-131.357689,52.214612,296,198,Surface,18.567629783999998,NA,NA
HG,1982,02,021,143,Sedgwick Bay,1,1982-03-17,1982-03-19,-131.5625,52.629167,914,27,Surface,212.57515681199996,NA,NA
HG,1982,02,021,143,Sedgwick Bay,2,1982-03-17,1982-03-19,-131.5625,52.629167,91,9,Surface,14.38602984,NA,NA
HG,1982,02,021,143,Sedgwick Bay,3,1982-03-17,1982-03-19,-131.5625,52.629167,457,18,Surface,71.1989025192,NA,NA
HG,1982,02,021,143,Sedgwick Bay,4,1982-03-17,1982-03-19,-131.5625,52.629167,183,14,Surface,29.489384793599996,NA,NA
HG,1982,02,021,143,Sedgwick Bay,5,1982-03-17,1982-03-19,-131.5625,52.629167,274,27,Surface,66.7613433024,NA,NA
HG,1982,02,021,143,Sedgwick Bay,6,1982-03-17,1982-03-19,-131.5625,52.629167,183,2,Surface,19.493025678,NA,NA
HG,1982,02,021,143,Sedgwick Bay,7,1982-03-17,1982-03-19,-131.5625,52.629167,183,18,Surface,29.559289402799998,NA,NA
HG,1982,02,021,143,Sedgwick Bay,8,1982-03-17,1982-03-19,-131.5625,52.629167,914,27,Surface,271.5799948704,NA,NA
HG,1982,02,021,166,Burnaby Str,1,1982-03-21,1982-03-25,-131.356944,52.3775,274,27,Surface,96.25936116539997,NA,NA
HG,1982,02,021,166,Burnaby Str,2,1982-03-21,1982-03-25,-131.356944,52.3775,548,27,Surface,135.17924380559998,NA,NA
HG,1982,02,021,171,Dolomite Nrws,1,1982-04-01,1982-04-01,-131.352778,52.360278,457,27,Surface,75.693548886,NA,NA
HG,1982,02,021,171,Dolomite Nrws,2,1982-04-01,1982-04-01,-131.352778,52.360278,640,18,Surface,300.32108198399993,NA,NA
HG,1982,02,021,171,Dolomite Nrws,3,1982-04-01,1982-04-01,-131.352778,52.360278,1280,27,Surface,846.82862592,NA,NA
HG,1982,02,021,171,Dolomite Nrws,4,1982-04-01,1982-04-01,-131.352778,52.360278,640,37,Surface,387.02826355199994,NA,NA
HG,1982,02,021,171,Dolomite Nrws,5,1982-04-01,1982-04-01,-131.352778,52.360278,1097,18,Surface,327.665216148,NA,NA
HG,1982,02,021,178,Section Cv,1,1982-03-24,1982-03-24,-131.3625,52.423056,914,27,Surface,213.38119513199996,NA,NA
HG,1982,02,021,178,Section Cv,2,1982-03-24,1982-03-24,-131.3625,52.423056,548,27,Surface,136.23882975360002,NA,NA
HG,1982,02,021,178,Section Cv,3,1982-03-24,1982-03-24,-131.3625,52.423056,366,46,Surface,124.91866416959999,NA,NA
HG,1982,02,021,1553,Alder Is,1,1982-03-24,1982-03-24,-131.320919,52.446311,457,9,Surface,47.0011247,NA,NA
HG,1982,02,021,1553,Alder Is,2,1982-03-24,1982-03-24,-131.320919,52.446311,914,18,Surface,204.56358303999997,NA,NA
HG,1982,02,021,1582,Saw Rf,1,1982-03-24,1982-03-24,-131.291067,52.45047,1828,37,Surface,1066.3427443647997,NA,NA
HG,1982,02,023,158,Beattie Anch,1,1982-04-06,1982-04-06,-131.905278,53.023333,457,14,Surface,16.126576515199996,NA,NA
HG,1982,02,023,160,Conglomerate Pt,1,1982-04-01,1982-04-02,-131.847778,53.059167,37,9,Surface,8.00925125,NA,NA
HG,1982,02,023,160,Conglomerate Pt,2,1982-04-01,1982-04-02,-131.847778,53.059167,548,30,Surface,143.946842286,NA,NA
HG,1982,02,023,160,Conglomerate Pt,3,1982-04-01,1982-04-02,-131.847778,53.059167,64,14,Surface,18.267974399999996,NA,NA
HG,1982,02,023,160,Conglomerate Pt,4,1982-04-01,1982-04-02,-131.847778,53.059167,1188,9,Surface,142.44958923353914,NA,NA
HG,1982,02,024,141,Selwyn Inlt,1,1982-04-05,1982-04-12,-131.793611,52.859444,914,46,Surface,386.8687355796,NA,NA
HG,1982,02,024,141,Selwyn Inlt,2,1982-04-05,1982-04-12,-131.793611,52.859444,1280,18,Surface,302.1713825031455,NA,NA
HG,1982,02,024,141,Selwyn Inlt,3,1982-04-05,1982-04-12,-131.793611,52.859444,27,14,Surface,4.181128875,NA,NA
HG,1982,02,024,141,Selwyn Inlt,4,1982-04-05,1982-04-12,-131.793611,52.859444,274,9,Surface,71.63250626039999,NA,NA
HG,1982,02,024,141,Selwyn Inlt,5,1982-04-05,1982-04-12,-131.793611,52.859444,914,27,Surface,362.51614709099994,NA,NA
HG,1982,02,024,141,Selwyn Inlt,6,1982-04-05,1982-04-12,-131.793611,52.859444,457,32,Surface,182.61099512820005,NA,NA
HG,1982,02,024,141,Selwyn Inlt,7,1982-04-05,1982-04-12,-131.793611,52.859444,640,14,Surface,223.52571129600003,NA,NA
HG,1982,02,024,1701,Lagoon Inlt Hd,1,1982-04-04,1982-04-04,-131.967602,52.937311,1097,5,Surface,38.891908810328964,NA,NA
HG,1982,02,025,164,Jedway,1,1982-03-24,1982-03-25,-131.217991,52.299672,183,18,Surface,102.72955801500002,NA,NA
HG,1982,02,025,164,Jedway,2,1982-03-24,1982-03-25,-131.217991,52.299672,274,9,Surface,109.54869418499999,NA,NA
HG,1982,02,025,167,Huston Inlt,1,1982-04-01,1982-04-03,-131.265556,52.276111,1645,14,Surface,174.346272191,NA,NA
HG,1982,02,025,170,Bag Hrbr,1,1982-03-21,1982-03-25,-131.361667,52.347222,1097,46,Surface,342.80690892009994,NA,NA
HG,1982,02,025,170,Bag Hrbr,2,1982-03-21,1982-03-25,-131.361667,52.347222,274,9,Surface,67.6559543162,NA,NA
HG,1982,02,025,170,Bag Hrbr,3,1982-03-21,1982-03-25,-131.361667,52.347222,137,46,Surface,36.59798974125,NA,NA
HG,1982,02,025,172,George Bay,1,1982-03-21,1982-03-25,-131.339444,52.308056,274,18,Surface,84.25583231145458,NA,NA
HG,1982,02,025,182,Bolkus Is,1,1982-03-07,1982-03-08,-131.278,52.3231,366,18,Surface,124.00672949279996,NA,NA
HG,1982,02,025,1536,Slim Inlt,1,1982-03-21,1982-03-25,-131.324722,52.294722,69,14,Surface,26.2117190685,NA,NA
HG,1982,02,025,1536,Slim Inlt,2,1982-03-21,1982-03-25,-131.324722,52.294722,1097,18,Surface,496.34702112249994,NA,NA
HG,1982,02,025,1536,Slim Inlt,3,1982-03-21,1982-03-25,-131.324722,52.294722,4570,9,Surface,2118.40948381,NA,NA
HG,1982,02,025,1538,Swan Bay,1,1982-03-07,1982-03-08,-131.303006,52.345735,731,27,Surface,548.125009965,NA,NA
HG,1982,02,025,1538,Swan Bay,2,1982-03-07,1982-03-08,-131.303006,52.345735,123,37,Surface,61.23187722,NA,NA
HG,1982,02,025,1538,Swan Bay,3,1982-03-07,1982-03-08,-131.303006,52.345735,2559,14,Surface,2065.8475315214996,NA,NA
HG,1982,02,025,1538,Swan Bay,4,1982-03-07,1982-03-08,-131.303006,52.345735,731,18,Surface,296.8509928444999,NA,NA
HG,1982,02,025,1538,Swan Bay,5,1982-03-07,1982-03-08,-131.303006,52.345735,640,18,Surface,215.38205439999996,NA,NA
HG,1982,02,025,1538,Swan Bay,6,1982-03-07,1982-03-08,-131.303006,52.345735,410,27,Surface,230.97040347499993,NA,NA
HG,1982,02,025,1538,Swan Bay,7,1982-03-07,1982-03-08,-131.303006,52.345735,731,9,Surface,157.5818162,NA,NA
HG,1982,02,025,1538,Swan Bay,8,1982-03-07,1982-03-08,-131.303006,52.345735,366,27,Surface,148.99748186999997,NA,NA
HG,1982,02,025,1538,Swan Bay,9,1982-03-07,1982-03-08,-131.303006,52.345735,914,18,Surface,381.3000522,NA,NA
HG,1982,02,025,1538,Swan Bay,10,1982-03-07,1982-03-08,-131.303006,52.345735,303,27,Surface,118.46341823099999,NA,NA
HG,1982,02,025,1538,Swan Bay,11,1982-03-07,1982-03-08,-131.303006,52.345735,548,18,Surface,294.90157487999994,NA,NA
HG,1982,02,025,1538,Swan Bay,12,1982-03-07,1982-03-08,-131.303006,52.345735,366,37,Surface,137.92925207999997,NA,NA
HG,1982,02,025,1538,Swan Bay,13,1982-03-07,1982-03-08,-131.303006,52.345735,366,18,Surface,270.74800955999996,NA,NA
HG,1982,02,025,1538,Swan Bay,14,1982-03-07,1982-03-08,-131.303006,52.345735,731,27,Surface,190.74114397249997,NA,NA
HG,1982,02,025,1538,Swan Bay,15,1982-03-07,1982-03-08,-131.303006,52.345735,914,37,Surface,456.850296854,NA,NA
HG,1982,02,025,1538,Swan Bay,16,1982-03-07,1982-03-08,-131.303006,52.345735,366,46,Surface,152.6868918,NA,NA
HG,1982,02,025,1606,Poole Inlt,1,1982-03-18,1982-03-25,-131.303779,52.362658,457,37,Surface,290.10288399524995,NA,NA
HG,1982,02,025,1606,Poole Inlt,2,1982-03-18,1982-03-25,-131.303779,52.362658,457,27,Surface,160.51093834339997,NA,NA
HG,1982,02,025,1606,Poole Inlt,3,1982-03-18,1982-03-25,-131.303779,52.362658,9,69,Surface,1.5153759175499997,NA,NA
HG,1982,02,025,1606,Poole Inlt,4,1982-03-18,1982-03-26,-131.303779,52.362658,91,37,Surface,14.7220189116,NA,NA
HG,1982,02,025,1606,Poole Inlt,5,1982-03-18,1982-03-25,-131.303779,52.362658,9,9,Surface,0.614303595,NA,NA
HG,1982,02,025,1606,Poole Inlt,6,1982-03-18,1982-03-25,-131.303779,52.362658,46,18,Surface,28.1251964946,NA,NA
HG,1982,02,025,1606,Poole Inlt,7,1982-03-18,1982-03-25,-131.303779,52.362658,183,46,Surface,139.9754872041,NA,NA
HG,1982,02,025,1606,Poole Inlt,8,1982-03-18,1982-03-25,-131.303779,52.362658,183,14,Surface,23.681402621100002,NA,NA
HG,1982,02,025,1606,Poole Inlt,9,1982-03-18,1982-03-25,-131.303779,52.362658,457,5,Surface,208.1832397037,NA,NA
